name,smiles,name_id,count
N-(5-Phospho-D-ribosyl)anthranilate,O=C(O)c1ccccc1N[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,pran_c,23
1-(5-Phosphoribosyl)-AMP,N=c1c2ncn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2ncn1[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,prbamp_c,36
O-Phospho-L-serine,N[C@@H](COP(=O)(O)O)C(=O)O,pser__L_c,11
1-(5-Phosphoribosyl)-ATP,N=c1c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)c2ncn1[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,prbatp_c,44
N2-Succinyl-L-glutamate 5-semialdehyde,O=CCC[C@H](NC(=O)CCC(=O)[O-])C(=O)[O-],sucgsa_c,16
1-(5-Phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide,NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c1/N=C/N[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,prfp_c,37
O-Succinyl-L-homoserine,N[C@@H](CCOC(=O)CCC(=O)O)C(=O)O,suchms_c,15
5-[(5-phospho-1-deoxyribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide,NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c1NC=NCC(=O)[C@H](O)[C@H](O)COP(=O)(O)O,prlp_c,37
Putrescine,NCCCCN,ptrc_c,6
N2-Succinyl-L-ornithine,[NH3+]CCC[C@H](NC(=O)CCC(=O)[O-])C(=O)[O-],sucorn_c,16
L-Proline,O=C(O)C1CCCN1,pro__L_c,8
Pyridoxamine 5'-phosphate,Cc1ncc(COP(=O)(O)O)c(CN)c1O,pyam5p_c,16
Pyridoxamine,Cc1ncc(CO)c(CN)c1O,pydam_c,12
L-Prolinylglycine,O=C([O-])CNC(=O)[C@@H]1CCC[NH2+]1,progly_c,12
Pyridoxal 5'-phosphate,Cc1ncc(COP(=O)(O)O)c(C=O)c1O,pydx5p_c,16
Succinic semialdehyde,O=CCCC(=O)O,sucsal_c,7
Sulfoacetate,O=C([O-])CS(=O)(=O)[O-],sulfac_c,8
Pyridoxal,Cc1[nH+]cc(CO)c(C=O)c1O,pydx_c,12
Pyruvate,CC(=O)C(=O)O,pyr_c,6
5-Phospho-alpha-D-ribose 1-diphosphate,O=P(O)(O)OC[C@H]1O[C@H](OP(=O)(O)OP(=O)(O)O)[C@H](O)[C@@H]1O,prpp_c,22
Ubiquinone-8,COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O,q8_c,53
Ubiquinol-8,COc1c(O)c(C)c(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(O)c1OC,q8h2_c,53
Quinolinate,O=C(O)c1cccnc1C(=O)[O-],quln_c,12
"D-Ribose 1,5-bisphosphate",O=P(O)(O)OC[C@H]1OC(OP(=O)(O)O)[C@H](O)[C@@H]1O,r15bp_c,18
D-Tagatose 6-phosphate,O=P(O)(O)OC[C@H]1OC(O)(CO)[C@@H](O)[C@H]1O,tag6p__D_c,16
"D-Tagatose 1,6-biphosphate",O=P([O-])([O-])OC[C@H]1OC(O)(COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,tagdp__D_c,20
"Phosphatidylserine (dihexadecanoyl, n-C16:0)",CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](N)C(=O)O)OC(=O)CCCCCCCCCCCCCCC,ps160_c,50
D-Tagaturonate,O=C([O-])[C@@H](O)[C@H](O)[C@H](O)C(=O)CO,tagur_c,13
Alpha-D-Ribose 1-phosphate,O=P(O)(O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H]1O,r1p_c,14
L-tartrate,O=C([O-])[C@H](O)[C@@H](O)C(=O)[O-],tartr__L_c,10
Thiosulfate,O=S(=O)(O)[S-],tsul_e,5
Reduced riboflavin,Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)CO)C1=NC(=O)NC(=O)C1N2,rbflvrd_c,27
L-Ribulose,O=C(CO)[C@@H](O)[C@@H](O)CO,rbl__L_c,10
Taurine C2H7NO3S,NCCS(=O)(=O)[O-],taur_c,7
"N1-(alpha-D-ribosyl)-5,6-dimethylbenzimidazole",Cc1cc2ncn([C@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2cc1C,rdmbzi_c,20
S-Ribosyl-L-homocysteine,N[C@@H](CCSC[C@H]1OC(O)[C@H](O)[C@@H]1O)C(=O)O,rhcys_c,17
Thiocyanate,N#C[S-],tcynt_c,3
D-Ribose,OC[C@H]1OC(O)[C@H](O)[C@@H]1O,rib__D_c,10
Trans-Tetradec-2-enoyl-CoA,CCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,td2coa_c,63
Tetradecanoyl-CoA (n-C14:0CoA),CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,tdcoa_c,63
Riboflavin C17H20N4O6,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,ribflv_c,27
Tungstate,O=[W](=O)([O-])O,tungs_c,5
L-Rhamnulose 1-phosphate,C[C@H](O)[C@H](O)[C@@H](O)C(=O)COP(=O)([O-])[O-],rml1p_c,15
L-Rhamnulose,C[C@H](O)[C@H](O)[C@@H](O)C(=O)CO,rml_c,11
L-Rhamnose,C[C@@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O,rmn_c,11
Tyramine,NCCc1ccc(O)cc1,tym_e,10
D-Ribulose 5-phosphate,O=C(CO)[C@H](O)[C@H](O)COP(=O)(O)O,ru5p__D_c,14
"2,3,4,5-Tetrahydrodipicolinate",O=C([O-])C1=NC(C(=O)[O-])CCC1,thdp_c,12
L-Tyrosine,[NH3+]C(Cc1ccc(O)cc1)C(=O)O,tyr__L_c,13
L-Ribulose 5-phosphate,O=C(CO)[C@@H](O)[C@@H](O)COP(=O)([O-])[O-],ru5p__L_c,14
Sedoheptulose 7-phosphate,O=C(CO)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,s7p_c,18
"5,6,7,8-Tetrahydrofolate",Nc1nc2c(c(=O)[nH]1)N[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)CN2,thf_c,32
Sulfur,[S],s_c,1
Sarcosine C3H7NO2,CNCC(=O)[O-],sarcs_c,6
Phosphotyrosine,N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)O,tyrp_e,17
D-Sorbitol 6-phosphate,O=P([O-])([O-])OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,sbt6p_c,16
Thiamin monophosphate,Cc1ncc(C[n+]2csc(CCOP(=O)([O-])O)c2C)c(N)n1,thmmp_c,22
Thiamine diphosphate,Cc1ncc(C[n+]2csc(CCOP(=O)([O-])OP(=O)([O-])[O-])c2C)c(N)n1,thmpp_c,26
O-Succinylbenzoyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)c1ccccc1C(=O)O,sbzcoa_c,63
"UDP-2,3-bis(3-hydroxytetradecanoyl)glucosamine",CCCCCCCCCCC[C@@H](O)CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1OC(=O)C[C@H](O)CCCCCCCCCCC,u23ga_c,68
Sirohydrochlorin,C[C@@]1(CC(=O)O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc(n2)[C@H]1CCC(=O)O)[C@@](C)(CC(=O)O)[C@@H]5CCC(=O)O)C(CC(=O)O)=C4CCC(=O)O)c(CCC(=O)O)c3CC(=O)O,scl_c,62
L-Threonine,C[C@@H](O)[C@H]([NH3+])C(=O)O,thr__L_c,8
UDP-3-O-(3-hydroxytetradecanoyl)-N-acetylglucosamine,CCCCCCCCCCC[C@@H](O)CC(=O)O[C@H]1[C@H](O)[C@@H](CO)O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@@H]1NC(C)=O,u3aga_c,55
UDP-3-O-(3-hydroxytetradecanoyl)-D-glucosamine,CCCCCCCCCCCC(O)CC(=O)O[C@H]1[C@H](O)[C@@H](CO)OC(OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@@H]1N,u3hga_c,52
Selenide,[Se-2],seln_c,1
L-Threonine O-3-phosphate,C[C@@H](OP(=O)(O)O)[C@H](N)C(=O)O,thrp_e,12
Selenophosphate,O=P(O)(O)[SeH],selnp_c,5
D-Serine,[NH3+][C@H](CO)C(=O)[O-],ser__D_c,7
"Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-ala-D-glu-meso-2,6-diaminopimeloyl-D-ala-D-ala",CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)O)C(=O)O)[C@@H](NC(C)=O)[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]2CO)O[C@H](CO)[C@@H](O)[C@@H]1O,uaagmda_c,133
Thymine C5H6N2O2,Cc1c[nH]c(=O)[nH]c1=O,thym_c,9
UDP-N-acetyl-3-O-(1-carboxyvinyl)-D-glucosamine,C=C(O[C@H]1[C@H](O)[C@@H](CO)O[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@@H]1NC(C)=O)C(=O)O,uaccg_c,44
L-Serine,NC(CO)C(=O)[O-],ser__L_c,7
UDP-N-acetyl-D-glucosamine,CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,uacgam_c,39
Thymidine C10H14N2O5,[3H]Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,thymd_c,17
L-seryl-AMP,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OC(=O)[C@@H](N)CO)[C@@H](O)[C@H]1O,seramp_c,29
Trimethylamine,CN(C)C,tma_c,4
Siroheme C42H36FeN4O16,C[C@@]1(CC(=O)O)C2=CC3=[N+]4C(=Cc5c(CCC(=O)O)c(CC(=O)O)c6n5[Fe-2]45N2C(=CC2=[N+]5C(=C6)[C@@H](CCC(=O)O)[C@]2(C)CC(=O)O)[C@H]1CCC(=O)O)C(CCC(=O)O)=C3CC(=O)O,sheme_c,63
UDP-N-acetyl-D-mannosamine,CC(=O)N[C@@H]1C(OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,uacmam_c,39
Shikimate 5-phosphate,O=C(O)C1=C[C@@H](OP(=O)(O)O)[C@@H](O)[C@H](O)C1,skm5p_c,16
UDP-N-acetyl-D-mannosaminouronate,CC(=O)N[C@@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](C(=O)[O-])[C@@H](O)[C@@H]1O,uacmamu_c,40
Shikimate,O=C(O)C1=C[C@@H](O)[C@@H](O)[C@H](O)C1,skm_c,12
"Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine",CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-],uagmda_c,119
Trimethylamine N-oxide,C[N+](C)(C)[O-],tmao_c,5
UDP-N-acetylmuramoyl-L-alanine,CC(=O)N[C@H]1C(OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)[O-],uama_c,49
"N-Succinyl-LL-2,6-diaminoheptanedioate",[NH3+][C@@H](CCC[C@H](NC(=O)CCC(=O)[O-])C(=O)[O-])C(=O)[O-],sl26da_c,20
UDP-N-acetylmuramoyl-L-alanyl-D-glutamate,CC(=O)N[C@H]1C(OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)O,uamag_c,58
N-Succinyl-2-L-amino-6-oxoheptanedioate,O=C(O)CCC(=O)N[C@@H](CCCC(=O)C(=O)O)C(=O)O,sl2a6o_c,20
UDP-N-acetylmuramate,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)[O-],uamr_c,44
Sulfur dioxide,O=S=O,so2_c,3
Undecaprenyl diphosphate,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)(O)OP(=O)(O)O,udcpdp_c,64
Sulfite,O=S(O)O,so3_c,4
Undecaprenyl phosphate,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])[O-],udcpp_c,60
Sulfate,O=S(=O)(O)O,so4_c,5
Uridine 5''-diphospho-{beta}-4-deoxy-4-formamido-L-arabinose,O=CN[C@H]1CO[C@H](OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@H]1O,udpLa4fn_c,36
"Alpha,alpha'-Trehalose 6-phosphate",O=P(O)(O)OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,tre6p_c,27
Uridine 5''-diphospho-{beta}-4-deoxy-4-amino-L-arabinose,[NH3+][C@H]1CO[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@H]1O,udpLa4n_c,34
Trehalose,OC[C@H]1OC(OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,tre_c,23
UDP-4-keto-pyranose,O=C1CO[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@H]1O,udpLa4o_c,34
Spermidine,NCCCCNCCCN,spmd_c,10
UDP C9H11N2O12P2,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,udp_c,25
UDP-N-acetyl-D-galactosamine,CC(=O)N[C@H]1C(OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@H](O)[C@@H]1O,udpacgal_e,39
Stearoyl-CoA (n-C18:0CoA),CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O,stcoa_c,67
UDPglucose,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,udpg_c,36
Sucrose 6-phosphate,O=P(O)(O)OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,suc6p_c,27
N2-Succinyl-L-arginine,N=C(N)NCCC[C@H](NC(=O)CCC(=O)O)C(=O)O,sucarg_c,19
O-Succinylbenzoate,O=C(O)CCC(=O)c1ccccc1C(=O)O,sucbz_c,16
Succinate,O=C(O)CCC(=O)O,succ_c,8
UDPgalactose,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,udpgal_c,36
Succinyl-CoA,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCC(=O)O,succoa_c,55
N2-Succinyl-L-glutamate,O=C(O)CCC(=O)N[C@@H](CCC(=O)O)C(=O)O,sucglu_c,17
"UDP-D-galacto-1,4-furanose",O=c1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@@H]([C@H](O)CO)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,udpgalfur_c,36
UDP-D-glucuronate,O=C([O-])[C@H]1O[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,udpglcur_c,37
"UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2,6-diaminopimelate",CC(=O)N[C@H]1C(OP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)O)C(=O)O,ugmd_c,70
D-Xylulose 5-phosphate,O=C(CO)[C@@H](O)[C@H](O)COP(=O)(O)O,xu5p__D_c,14
"UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimeloyl-D-alanyl-D-alanine",CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H]([NH3+])C(=O)[O-])C(=O)N[C@H](C)C(=O)N[C@H](C)C(=O)[O-])C(=O)[O-],ugmda_c,80
L-Xylulose 5-phosphate,O=C(CO)[C@H](O)[C@@H](O)COP(=O)([O-])[O-],xu5p__L_c,14
D-Xylose,OC1OC[C@@H](O)[C@H](O)[C@H]1O,xyl__D_c,10
UMP C9H11N2O9P,O=c1ccn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)[nH]1,ump_c,21
L-Xylulose,O=C(CO)[C@H](O)[C@@H](O)CO,xylu__L_c,10
L-Tryptophan,[NH3+]C(Cc1c[nH]c2ccccc12)C(=O)O,trp__L_c,15
Undecaprenyl diphospho N-acetyl-glucosamine,CC(=O)N[C@H]1[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O,unaga_c,78
Undecaprenyl-diphospho-N-acetylglucosamine-N-acetylmannosaminuronate,CC(=O)N[C@@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@@H](OP(=O)(O)OP(=O)(O)OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]2CO)O[C@H](C(=O)O)[C@@H](O)[C@@H]1O,unagamu_c,93
Uroporphyrinogen III,O=C(O)CCc1c2[nH]c(c1CC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CCC(=O)O)c1CC(=O)O)C2,uppg3_c,60
Urate C5H4N4O3,Oc1nc(O)c2[nH]c(O)nc2n1,urate_c,12
(-)-Ureidoglycolate,NC(=O)N[C@@H](O)C(=O)O,urdglyc_c,9
Urea CH4N2O,N[13C](N)=O,urea_c,4
UTP C9H11N2O15P3,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)[C@@H](O)[C@H]2O)c(=O)[nH]1,utp_c,29
L-Valine,CC(C)C(N)C(=O)[O-],val__L_c,8
Xanthine,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,xan_c,11
XDP,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1,xdp_c,28
Xanthosine 5'-phosphate,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1,xmp_c,24
XTP,O=c1[nH]c(=O)c2ncn([C@@H]3O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]3O)c2[nH]1,xtp_c,32
